"ID","CES_CODE","X","Y","Species","Year","Agecorrectedcode","Ntot","HS_01_AWM","HS_02_AWM","HS_04_AWM","HS_08_AWM","HS_12_AWM","HS_16_AWM","AUC"
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,0,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,4,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2000","S014",479600,4662500,"sylatr",2000,3,37,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,3,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2001","S014",479600,4662500,"sylatr",2001,4,31,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,3,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,3,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,3,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,3,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,3,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,3,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,3,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,3,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,3,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,3,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,3,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,3,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2002","S014",479600,4662500,"sylatr",2002,4,29,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,4,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
"S014_sylatr_2003","S014",479600,4662500,"sylatr",2003,3,20,52.40,53.28,53.53,53.11,53.56,54.16,0.69
